,Author_A,Author_B,count,aa,ra,jc,pa,path_len,bet_cA,bet_cB,dc_A,dc_B
8951,2697,1894,1,0,0,0,80,3,0.001998551,0.0010876,0.000531067,0.000531067
8952,2698,2324,1,0,0,0,280,4,0.000181388,0.00012285,0.000531067,0.000531067
8953,2698,2398,1,0,0,0,385,3,0.000181388,0.006280005,0.000531067,0.000265534
8954,2698,2518,1,0,0,0,833,3,0.000181388,0.039548935,0.000531067,0.000531067
8955,2698,3083,1,0,0,0,147,4,0.000181388,0.00190506,0.000531067,0.000265534
8956,2699,3975,1,0,0,0,102,5,0,0.007033919,0.000531067,0.003717472
8957,2699,741,1,0,0,0,74,5,0,0.002460758,0.000531067,0.000265534
8958,27,1010,1,0,0,0,16,5,0,7.96E-05,0.006638343,0.000265534
8959,27,1074,1,0,0,0,174,3,0,0.010004326,0.006638343,0.000796601
8960,27,1310,1,0,0,0,184,3,0,0.007588206,0.006638343,0.001858736
8961,27,2408,1,0,0,0,50,4,0,0,0.006638343,0.000265534
8962,27,3952,1,0,0,0,8,999,0,8.46E-07,0.003451938,0.000796601
8963,270,2330,1,0,0,0,16,4,3.64E-05,0,0.003451938,0.012745619
8964,270,2914,1,0,0,0,332,3,3.64E-05,0.010659397,0.003451938,0.001858736
8965,270,873,1,0,0,0,244,3,3.64E-05,0.004900141,0.003451938,0.001062135
8966,2701,2369,1,0,0,0,60,4,0.00142563,0.002052577,0.003451938,0.000796601
8967,2701,3178,1,0,0,0,81,4,0.00142563,0.003574422,0.003451938,0.002389804
8968,2701,3741,1,0,0,0,180,3,0.00142563,0.027710217,0.003451938,0.000265534
8969,2701,4018,1,0,0,0,63,4,0.00142563,0.001481997,0.003451938,0.001062135
8970,2702,1676,1,0,0,0,36,5,0,0.000720076,0.003451938,0.000265534
8971,2702,2575,1,0,0,0,165,3,0,0.009108222,0.003451938,0.000265534
8972,2702,2728,1,0,0,0,9,4,0,0,0.003451938,0.000531067
8973,2702,3308,1,0,0,0,93,4,0,0.003183178,0.001327669,0.005310674
8974,2705,2873,1,0,0,0,176,3,5.18E-06,0.005132206,0.001327669,0.000265534
8975,2705,3598,1,0,0,0,68,4,5.18E-06,0.001509242,0.001327669,0.000796601
8976,2706,1066,1,0,0,0,312,4,0.005656157,4.64E-05,0.001327669,0.000796601
8977,2706,131,1,0,0,0,260,4,0.005656157,0,0.006903877,0.003186405
8978,2706,2439,1,0,0,0,1144,3,0.005656157,0.001543201,0.006903877,0.000265534
8979,2706,2462,1,0,0,0,988,3,0.005656157,0.000658006,0.006903877,0.001327669
8980,2706,2480,1,0,0,0,1092,3,0.005656157,0.002428686,0.006903877,0.000796601
8981,2706,3365,1,0,0,0,1300,3,0.005656157,0.003158367,0.006903877,0.000265534
8982,2706,3432,1,0,0,0,156,3,0.005656157,0,0.006903877,0.001062135
8983,2706,3593,1,0,0,0,416,3,0.005656157,1.69E-07,0.006903877,0.000531067
8984,2706,3708,1,0,0,0,1092,3,0.005656157,0.000550638,0.0228359,0.001062135
8985,2706,3723,1,0,0,0,416,3,0.005656157,3.84E-05,0.0228359,0.001062135
8986,2706,3920,1,0,0,0,572,3,0.005656157,0.001369399,0.0228359,0.000531067
8987,2706,3962,1,0,0,0,208,999,0.005656157,7.05E-07,0.0228359,0.002655337
8988,2707,2670,1,0,0,0,64,5,0.000475492,0.004264478,0.0228359,0.000796601
8989,2709,2161,1,0,0,0,1188,3,0.004675443,0.00460614,0.000796601,0.003717472
8990,2709,2276,1,0,0,0,264,3,0.004675443,0.000705407,0.000796601,0.000265534
8991,2709,2909,1,0,0,0,462,3,0.004675443,0.001737703,0.001062135,0.001327669
8992,2709,3347,1,0,0,0,198,3,0.004675443,0.000297273,0.001062135,0.011152416
8993,2709,3847,1,0,0,0,396,4,0.004675443,1.70E-05,0.001062135,0.000265534
8994,2709,848,1,0,0,0,99,3,0.004675443,0.000950843,0.001062135,0.000531067
8995,2711,1517,1,0,0,0,43,4,0,0.006145125,0.001062135,0.000531067
8996,2713,3955,1,0,0,0,148,4,0,0.010467992,0.001062135,0.001593202
8997,2715,1329,1,0,0,0,18,5,0.000433526,0,0.001062135,0.001062135
8998,2715,2365,1,0,0,0,63,4,0.000433526,0,0.001062135,0.000531067
8999,2715,3484,1,0,0,0,117,4,0.000433526,7.24E-05,0.001062135,0.000265534
9000,2715,3961,1,0,0,0,477,3,0.000433526,0.005456871,0.001062135,0.000531067
9001,2716,1105,1,0,0,0,56,4,0,0.000159897,0.003717472,0.007434944
9002,2716,2276,1,0,0,0,112,4,0,0.000705407,0.003717472,0.000265534
9003,2716,2596,1,0,0,0,98,3,0,6.61E-05,0.003717472,0.001062135
9004,2716,3687,1,0,0,0,28,3,0,0,0.003717472,0.000531067
9005,2716,3693,1,0,0,0,140,6,0,0,0.003717472,0.000265534
9006,2716,3939,1,0,0,0,42,4,0,0,0.003717472,0.01141795
9007,2716,3948,1,0,0,0,56,3,0,0.000496017,0.003717472,0.001327669
9008,2716,4014,1,0,0,0,56,3,0,0,0.003717472,0.000265534
9009,2717,3664,1,0,0,0,4,5,5.83E-05,0,0.003717472,0.003717472
9010,2717,3813,1,0,0,0,34,4,5.83E-05,0.000291026,0.003717472,0.003717472
9011,2718,2148,1,0,0,0,244,3,0.000297321,0.006003739,0.003717472,0.002389804
9012,2718,2773,1,0,0,0,348,3,0.000297321,0.010027782,0.000796601,0.002655337
9013,2718,3777,1,0,0,0,92,3,0.000297321,0.002615321,0.000796601,0.00212427
9014,272,3953,1,0,0,0,14,4,0,0,0.000796601,0.003983006
9015,272,4014,1,0,0,0,4,4,0,0,0.000796601,0.005310674
9016,2721,1595,1,0,0,0,408,3,0.00078053,0.005829052,0.000796601,0.001327669
9017,2721,2270,1,0,0,0,78,3,0.00078053,0.005003528,0.000796601,0.000265534
9018,2721,2637,1,0,0,0,48,3,0.00078053,0.00011288,0.000531067,0.001062135
9019,2721,3677,1,0,0,0,462,3,0.00078053,0.006465675,0.000531067,0.003983006
9020,2722,3955,1,0,0,0,74,3,0,0.010467992,0.000531067,0.000531067
9021,2723,1715,1,0,0,0,92,5,0,0.001545406,0.000531067,0.001593202
9022,2723,3070,1,0,0,0,14,6,0,0.000142715,0.000531067,0.000531067
9023,2723,3927,1,0,0,0,50,6,0,0.001726073,0.000531067,0.018056293
9024,2724,2528,1,0,0,0,276,3,0.000889831,0.001019097,0.000531067,0.000265534
9025,2726,1872,1,0,0,0,150,4,0.001900276,0.00276251,0.000531067,0.00212427
9026,2727,2757,1,0,0,0,160,4,1.69E-07,0.002596167,0.000531067,0.001062135
9027,2727,2884,1,0,0,0,264,4,1.69E-07,0.002679379,0.028412108,0.000265534
9028,2727,3556,1,0,0,0,752,3,1.69E-07,0.029383211,0.028412108,0.000531067
9029,2727,838,1,0,0,0,72,5,1.69E-07,0,0.002655337,0.002920871
9030,2729,2117,1,0,0,0,45,3,0.000374402,0,0.002655337,0.001327669
9031,2729,2220,1,0,0,0,423,3,0.000374402,0.001398257,0.002655337,0.000531067
9032,2730,1801,1,0,0,0,400,3,0.000182287,0.001239759,0.002655337,0.001062135
9033,2730,2475,1,0,0,0,120,4,0.000182287,5.47E-05,0.002655337,0.012214551
9034,2730,4038,1,0,0,0,620,3,0.000182287,0.007868485,0.002655337,0.001858736
9035,2730,636,1,0,0,0,420,3,0.000182287,0.000528152,0.002655337,0.000265534
9036,2731,3743,1,0,0,0,40,4,0,0.000226954,0.001327669,0.001327669
9037,2732,1363,1,0,0,0,176,3,7.88E-07,0.003420612,0.001327669,0.002655337
9038,2732,2365,1,0,0,0,28,4,7.88E-07,0,0.001327669,0.00212427
9039,2732,2680,1,0,0,0,68,3,7.88E-07,0.001548212,0.001327669,0.001858736
9040,2732,3035,1,0,0,0,28,4,7.88E-07,8.69E-05,0.001327669,0.001593202
9041,2734,1505,1,0,0,0,186,3,0,0.003826923,0.001327669,0.004514073
9042,2734,1767,1,0,0,0,282,4,0,0.009892613,0.000531067,0.001327669
9043,2734,1972,1,0,0,0,738,3,0,0.030645233,0.000531067,0.000265534
9044,2734,2324,1,0,0,0,240,4,0,0.00012285,0.000531067,0.030536378
9045,2734,2528,1,0,0,0,138,4,0,0.001019097,0.000531067,0.000265534
9046,2734,2611,1,0,0,0,132,4,0,0.002656229,0.000531067,0.001327669
9047,2734,3785,1,0,0,0,420,4,0,0.00780621,0.000531067,0.000265534
9048,2734,3915,1,0,0,0,18,6,0,0,0.000531067,0.001593202
9049,2734,611,1,0,0,0,54,5,0,0,0.000531067,0.003717472
9050,2735,2915,1,0,0,0,260,4,0.000395549,0.001497875,0.000531067,0.002655337
9051,2735,4058,1,0,0,0,120,4,0.000395549,0.000142365,0.011683484,0.000531067
9052,2739,1850,1,0,0,0,56,4,0.000163172,3.08E-05,0.011683484,0.001858736
9053,2739,3516,1,0,0,0,140,4,0.000163172,0.004332566,0.011683484,0.001858736
9054,274,1146,1,0,0,0,81,3,0.000179981,1.79E-05,0.011683484,0.001858736
9055,274,1840,1,0,0,0,216,4,0.000179981,0.002898419,0.011683484,0.001593202
9056,274,2036,1,0,0,0,81,5,0.000179981,0.000162654,0.00212427,0.001858736
9057,274,2161,1,0,0,0,324,3,0.000179981,0.00460614,0.00212427,0.00212427
9058,274,2591,1,0,0,0,72,4,0.000179981,0.002935764,0.00212427,0.002389804
9059,274,2966,1,0,0,0,180,4,0.000179981,0.002672686,0.00212427,0.017790759
9060,274,3399,1,0,0,0,18,5,0.000179981,0,0.000265534,0.003186405
9061,274,3577,1,0,0,0,540,3,0.000179981,0.016841982,0.000265534,0.000796601
9062,274,3906,1,0,0,0,270,3,0.000179981,0.002982616,0.000265534,0.000265534
9063,274,3935,1,0,0,0,603,3,0.000179981,0.006169681,0.000265534,0.001062135
9064,274,3974,1,0,0,0,234,4,0.000179981,0.002513362,0.000265534,0.000796601
9065,274,3979,1,0,0,0,18,5,0.000179981,0,0.000265534,0.003186405
9066,274,897,1,0,0,0,162,3,0.000179981,0.002123023,0.000796601,0.005310674
9067,2741,3556,1,0,0,0,282,3,2.76E-06,0.029383211,0.000796601,0.00212427
9068,2741,3706,1,0,0,0,186,3,2.76E-06,0.004842726,0.000265534,0.003983006
9069,2743,2533,1,0,0,0,1161,3,0.002076268,0.004330206,0.000265534,0.000265534
9070,2743,3551,1,0,0,0,129,4,0.002076268,0,0.000265534,0.002655337
9071,2743,396,1,0,0,0,688,3,0.002076268,7.97E-05,0.000265534,0.000796601
9072,2745,2743,1,0,0,0,172,4,0.000287499,0.002076268,0.000265534,0.001062135
9073,2746,3790,1,0,0,0,28,4,0,9.60E-05,0.000265534,0.000265534
9074,2747,3532,1,0,0,0,216,4,0.001480718,0,0.000265534,0.001062135
9075,2747,3668,1,0,0,0,288,4,0.001480718,0.00015884,0.000265534,0.000531067
9076,2749,1145,1,0,0,0,100,3,0,0.001710666,0.003451938,0.000531067
9077,2749,3603,1,0,0,0,10,5,0,0,0.003451938,0.00212427
9078,2749,3947,1,0,0,0,145,4,0,0.003658789,0.003451938,0.002389804
9079,275,2148,1,0,0,0,122,3,0,0.006003739,0.003451938,0.001593202
9080,275,3326,1,0,0,0,58,3,0,0.000978518,0.003451938,0.00212427
9081,275,3546,1,0,0,0,28,4,0,3.48E-05,0.003451938,0.000796601
9082,275,4038,1,0,0,0,62,3,0,0.007868485,0.003451938,0.001062135
9083,2750,2772,1,0,0,0,190,4,0.000839498,0.00125308,0.003451938,0.000796601
9084,2751,1616,1,0,0,0,20,999,0,0.00062309,0.000796601,0.002389804
9085,2752,1141,1,0,0,0,240,3,0.002258075,0.001352515,0.000796601,0.000265534
9086,2752,1449,1,0,0,0,36,3,0.002258075,0,0.000796601,0.000265534
9087,2752,2101,1,0,0,0,132,3,0.002258075,3.99E-05,0.000796601,0.006372809
9088,2752,2480,1,0,0,0,252,3,0.002258075,0.002428686,0.000796601,0.000531067
9089,2752,260,1,0,0,0,96,4,0.002258075,0.000162185,0.000796601,0.000531067
9090,2752,2691,1,0,0,0,204,3,0.002258075,0.001169117,0.000796601,0.001858736
9091,2752,3266,1,0,0,0,84,3,0.002258075,0.000342114,0.001327669,0.002655337
9092,2752,3271,1,0,0,0,132,3,0.002258075,0.00100851,0.001327669,0.002389804
9093,2752,3730,1,0,0,0,60,4,0.002258075,0,0.001327669,0.001062135
9094,2754,1434,1,0,0,0,66,3,0.001931012,0,0.008762613,0.003451938
9095,2754,1967,1,0,0,0,154,4,0.001931012,6.01E-05,0.008762613,0.000531067
9096,2754,2091,1,0,0,0,88,4,0.001931012,5.53E-05,0.008762613,0.00212427
9097,2754,2884,1,0,0,0,726,3,0.001931012,0.002679379,0.008762613,0.000265534
9098,2754,3313,1,0,0,0,132,3,0.001931012,0.000467241,0.001062135,0.004514073
9099,2754,3554,1,0,0,0,308,3,0.001931012,0,0.001062135,0.003186405
9100,2754,3951,1,0,0,0,1210,3,0.001931012,0.010170475,0.001062135,0.005045141
9101,2754,4070,1,0,0,0,66,999,0.001931012,0,0.001062135,0.000265534
9102,2754,4082,1,0,0,0,330,4,0.001931012,0.000291302,0.001858736,0.000796601
9103,2755,3730,1,0,0,0,15,4,0,0,0.001858736,0.000531067
9104,2755,4055,1,0,0,0,102,3,0,0.001388171,0.001858736,0.000531067
9105,2756,1187,1,0,0,0,220,4,1.77E-05,0.013932908,0.001858736,0.000531067
9106,2756,3148,1,0,0,0,530,3,1.77E-05,0.008431698,0.001858736,0.002655337
9107,2756,3258,1,0,0,0,45,3,1.77E-05,0.000135602,0.000265534,0.005045141
9108,2757,2450,1,0,0,0,400,3,0.002596167,0.001470927,0.000265534,0.000265534
9109,2757,2465,1,0,0,0,40,3,0.002596167,0.000223314,0.000265534,0.000531067
9110,2757,2775,1,0,0,0,420,3,0.002596167,0.002788639,0.000265534,0.001062135
9111,2757,3256,1,0,0,0,40,999,0.002596167,0,0.000265534,0.000531067
9112,2757,3524,1,0,0,0,120,3,0.002596167,0.000163723,0.00212427,0.00212427
9113,2757,3566,1,0,0,0,160,5,0.002596167,3.64E-07,0.00212427,0.001327669
9114,2757,4014,1,0,0,0,80,4,0.002596167,0,0.00212427,0.028412108
9115,2757,495,1,0,0,0,640,3,0.002596167,0.001797007,0.00212427,0.003451938
9116,2759,1595,1,0,0,0,340,999,0,0.005829052,0.00212427,0.002655337
9117,2759,3675,1,0,0,0,115,999,0,0.000194748,0.001593202,0.004514073
9118,276,2762,1,0,0,0,30,5,0,0.002922607,0.001593202,0.018056293
9119,276,3064,1,0,0,0,93,4,0,0.000422783,0.001593202,0.012214551
9120,276,3106,1,0,0,0,27,5,0,0.000971917,0.001593202,0.000531067
9121,2760,1980,1,0,0,0,20,5,0.000175318,0,0.001593202,0.000796601
9122,2760,2446,1,0,0,0,265,3,0.000175318,0.003574789,0.001593202,0.000796601
9123,2760,3187,1,0,0,0,205,3,0.000175318,0.005193734,0.001858736,0.002389804
9124,2760,3975,1,0,0,0,255,3,0.000175318,0.007033919,0.001858736,0.005045141
9125,2762,3383,1,0,0,0,80,3,0.002922607,0,0.001858736,0.000531067
9126,2762,3813,1,0,0,0,170,3,0.002922607,0.000291026,0.001858736,0.00212427
9127,2762,3947,1,0,0,0,290,3,0.002922607,0.003658789,0.001858736,0.00212427
9128,2762,948,1,0,0,0,280,3,0.002922607,0.000639783,0.001858736,0.006903877
9129,2763,2040,1,0,0,0,612,3,0.000105179,0.009819618,0.001858736,0.005045141
9130,2763,2587,1,0,0,0,36,4,0.000105179,0,0.001858736,0.000531067
9131,2763,3928,1,0,0,0,120,4,0.000105179,1.99E-05,0.001593202,0.006107276
9132,2763,891,1,0,0,0,60,3,0.000105179,0.001022867,0.001593202,0.000796601
9133,2765,1637,1,0,0,0,255,3,0.000465321,0.000161863,0.001593202,0.001593202
9134,2765,1837,1,0,0,0,60,3,0.000465321,0,0.001593202,0.000796601
9135,2765,2772,1,0,0,0,285,3,0.000465321,0.00125308,0.000531067,0.003717472
9136,2766,3731,1,0,0,0,15,5,0,0.000169145,0.000531067,0.004779607
9137,2767,120,1,0,0,0,703,3,0.002021763,0.005699998,0.000531067,0.000796601
9138,2767,1208,1,0,0,0,1520,3,0.002021763,0.021775012,0.006638343,0.001593202
9139,2767,3336,1,0,0,0,38,999,0.002021763,0,0.006638343,0.001062135
9140,2767,3613,1,0,0,0,684,4,0.002021763,0.005522904,0.006638343,0.001062135
9141,2767,3757,1,0,0,0,380,3,0.002021763,0.001957849,0.004779607,0.001062135
9142,2768,2611,1,0,0,0,154,3,0.000132023,0.002656229,0.004779607,0.010621349
9143,2769,2910,1,0,0,0,32,3,8.46E-06,0.000170882,0.004779607,0.000531067
9144,2769,3121,1,0,0,0,20,4,8.46E-06,1.58E-05,0.004779607,0.001327669
9145,2769,3624,1,0,0,0,104,3,8.46E-06,0,0.004779607,0.000531067
9146,277,2298,1,0,0,0,99,3,0.000147658,0.002491029,0.004779607,0.001327669
9147,277,2741,1,0,0,0,9,5,0.000147658,2.76E-06,0.004779607,0.000265534
9148,2770,1981,1,0,0,0,16,4,6.52E-05,2.22E-05,0.003451938,0.014073287
9149,2770,3577,1,0,0,0,240,3,6.52E-05,0.016841982,0.003451938,0.001327669
9150,2770,3772,1,0,0,0,76,3,6.52E-05,0.002104788,0.003451938,0.000265534
9151,2772,1250,1,0,0,0,513,3,0.00125308,0.001661233,0.003451938,0.009028147
9152,2772,3165,1,0,0,0,855,3,0.00125308,0.012252023,0.003451938,0.003983006
9153,2772,3445,1,0,0,0,627,3,0.00125308,0.00328652,0.003451938,0.000796601
9154,2772,3565,1,0,0,0,95,3,0.00125308,5.89E-05,0.003451938,0.000796601
9155,2772,3826,1,0,0,0,247,3,0.00125308,0.000131097,0.003451938,0.001593202
9156,2772,3988,1,0,0,0,285,3,0.00125308,0.00111682,0.00212427,0.002920871
9157,2773,1655,1,0,0,0,1218,3,0.010027782,0.000794561,0.00212427,0.001327669
9158,2773,1691,1,0,0,0,348,3,0.010027782,9.75E-05,0.00212427,0.004514073
9159,2773,1744,1,0,0,0,1305,3,0.010027782,0.000194241,0.00212427,0.000531067
9160,2773,1869,1,0,0,0,957,3,0.010027782,0.000324957,0.00212427,0.002389804
9161,2773,2230,1,0,0,0,261,4,0.010027782,0,0.001593202,0.001593202
9162,2773,2344,1,0,0,0,522,3,0.010027782,0.000209971,0.001593202,0.000265534
9163,2773,2568,1,0,0,0,1218,3,0.010027782,0.000439145,0.001593202,0.003717472
9164,2773,3224,1,0,0,0,261,3,0.010027782,0,0.001593202,0.005310674
9165,2773,3559,1,0,0,0,870,3,0.010027782,6.09E-05,0.001593202,0.000265534
9166,2773,3898,1,0,0,0,87,3,0.010027782,0,0.000531067,0.000265534
9167,2774,1557,1,0,0,0,702,3,0.01435795,0.000200595,0.000531067,0.001062135
9168,2774,1616,1,0,0,0,1080,3,0.01435795,0.00062309,0.000531067,0.001062135
9169,2774,2706,1,0,0,0,2808,3,0.01435795,0.005656157,0.000531067,0.001062135
9170,2774,2839,1,0,0,0,2862,3,0.01435795,0.006381653,0.000531067,0.001858736
9171,2774,3106,1,0,0,0,486,3,0.01435795,0.000971917,0.000531067,0.000265534
9172,2774,3259,1,0,0,0,270,5,0.01435795,0.002374852,0.000531067,0.000796601
9173,2774,3635,1,0,0,0,1458,3,0.01435795,0.002343983,0.000531067,0.000531067
9174,2774,3810,1,0,0,0,918,3,0.01435795,0.000536128,0.000531067,0.011152416
9175,2774,722,1,0,0,0,486,3,0.01435795,0.000793231,0.000531067,0.004514073
9176,2775,1961,1,0,0,0,399,4,0.002788639,0.000494905,0.000531067,0.000265534
9177,2775,1989,1,0,0,0,1407,3,0.002788639,0.006274607,0.000531067,0.003983006
9178,2775,2408,1,0,0,0,525,4,0.002788639,0,0.000531067,0.009559214
9179,2775,2903,1,0,0,0,273,5,0.002788639,0.000138403,0.003717472,0.002389804
9180,2775,3130,1,0,0,0,1239,3,0.002788639,0.015307078,0.003717472,0.005045141
9181,2775,3305,1,0,0,0,525,3,0.002788639,0.0016534,0.003717472,0.001593202
9182,2775,3611,1,0,0,0,252,5,0.002788639,0.001359555,0.003717472,0.007169411
9183,2775,3619,1,0,0,0,2310,3,0.002788639,0.020371876,0.003717472,0.001858736
9184,2775,3693,1,0,0,0,210,7,0.002788639,0,0.003717472,0.000796601
9185,2775,3706,1,0,0,0,1302,3,0.002788639,0.004842726,0.001062135,0.000265534
9186,2775,3713,1,0,0,0,714,3,0.002788639,0.0059228,0.001062135,0.000265534
9187,2775,3772,1,0,0,0,399,4,0.002788639,0.002104788,0.001062135,0.000265534
9188,2775,3793,1,0,0,0,399,3,0.002788639,0.001843191,0.001062135,0.002920871
9189,2775,3952,1,0,0,0,84,999,0.002788639,8.46E-07,0.001062135,0.001593202
9190,2775,932,1,0,0,0,1617,3,0.002788639,0.015968668,0.001062135,0.001327669
9191,2777,1703,1,0,0,0,85,5,0,0.014669766,0.001062135,0.000265534
9192,2777,2843,1,0,0,0,43,6,0,0.003533361,0.001327669,0.002920871
9193,2777,3056,1,0,0,0,18,7,0,0.000971294,0.001327669,0.001593202
9194,2778,3975,1,0,0,0,306,4,4.71E-05,0.007033919,0.001327669,0.000796601
9195,2779,1741,1,0,0,0,480,4,0.001422973,0.00204996,0.001327669,0.002389804
9196,2779,3233,1,0,0,0,32,3,0.001422973,0,0.001327669,0.000265534
9197,2779,3322,1,0,0,0,736,3,0.001422973,0.001144757,0.022039299,0.001593202
9198,2779,3473,1,0,0,0,96,4,0.001422973,0,0.022039299,0.000531067
9199,2779,3554,1,0,0,0,448,3,0.001422973,0,0.022039299,0.00212427
9200,2779,3574,1,0,0,0,224,3,0.001422973,2.80E-05,0.022039299,0.001593202
9201,2779,3857,1,0,0,0,224,4,0.001422973,0.00190077,0.006903877,0.000796601
9202,2779,4001,1,0,0,0,128,3,0.001422973,0,0.006903877,0.003186405
9203,278,1178,1,0,0,0,1071,3,0.000517261,0.005171787,0.006903877,0.001593202
9204,278,2193,1,0,0,0,34,999,0.000517261,2.82E-07,0.006903877,0.000796601
9205,278,2199,1,0,0,0,170,3,0.000517261,0.001374548,0.006903877,0.000796601
9206,278,2281,1,0,0,0,85,4,0.000517261,0,0.001858736,0.001062135
9207,278,2394,1,0,0,0,119,4,0.000517261,0.002117431,0.001858736,0.004514073
9208,278,2450,1,0,0,0,340,3,0.000517261,0.001470927,0.001858736,0.002389804
9209,278,2481,1,0,0,0,1445,3,0.000517261,0.021000023,0.001858736,0.001327669
9210,278,2940,1,0,0,0,238,3,0.000517261,0.000776876,0.001858736,0.007434944
9211,278,3102,1,0,0,0,1139,3,0.000517261,0.005919284,0.001858736,0.000531067
9212,278,3247,1,0,0,0,187,4,0.000517261,0.000744336,0.001858736,0.00424854
9213,278,3340,1,0,0,0,187,4,0.000517261,0.000738952,0.000265534,0.001062135
9214,278,3393,1,0,0,0,646,3,0.000517261,0.00129055,0.000265534,0.005045141
9215,278,341,1,0,0,0,17,5,0.000517261,0,0.000265534,0.000796601
9216,278,3421,1,0,0,0,493,3,0.000517261,0.007052571,0.000265534,0.001858736
9217,278,3635,1,0,0,0,459,4,0.000517261,0.002343983,0.000265534,0.004514073
9218,278,3677,1,0,0,0,1309,3,0.000517261,0.006465675,0.000265534,0.003186405
9219,278,3944,1,0,0,0,187,4,0.000517261,0.001559008,0.000265534,0.001327669
9220,278,4065,1,0,0,0,51,4,0.000517261,0.000475492,0.000265534,0.000796601
9221,278,714,1,0,0,0,17,3,0.000517261,0,0.001062135,0.000265534
9222,278,719,1,0,0,0,340,3,0.000517261,0.000593492,0.001062135,0.000531067
9223,2781,2369,1,0,0,0,100,4,0.000842744,0.002052577,0.001062135,0.001593202
9224,2782,2706,1,0,0,0,364,3,6.77E-05,0.005656157,0.001062135,0.001062135
9225,2782,3302,1,0,0,0,140,3,6.77E-05,0.000602128,0.001062135,0.010090281
9226,2783,1102,1,0,0,0,496,3,0.000940385,0.003373475,0.000265534,0.001327669
9227,2783,3932,1,0,0,0,640,3,0.000940385,0.011408672,0.000265534,0.000531067
9228,2783,4038,1,0,0,0,496,3,0.000940385,0.007868485,0.000265534,0.003186405
9229,2785,1102,1,0,0,0,961,3,0.00216734,0.003373475,0.000265534,0.012745619
9230,2785,1389,1,0,0,0,1612,3,0.00216734,0.004679584,0.000265534,0.01566649
9231,2785,1505,1,0,0,0,961,3,0.00216734,0.003826923,0.000265534,0.001858736
9232,2785,1984,1,0,0,0,124,4,0.00216734,0,0.002920871,0.000796601
9233,2785,2156,1,0,0,0,155,999,0.00216734,0,0.002920871,0.000265534
9234,2785,2395,1,0,0,0,372,3,0.00216734,0.000848181,0.002920871,0.001327669
9235,2785,2799,1,0,0,0,279,3,0.00216734,0.000477414,0.002920871,0.001062135
9236,2785,3383,1,0,0,0,248,4,0.00216734,0,0.002920871,0.009028147
9237,2788,1143,1,0,0,0,30,4,0,0.000337633,0.001062135,0.007700478
9238,2788,1363,1,0,0,0,88,3,0,0.003420612,0.001062135,0.001593202
9239,2788,2148,1,0,0,0,122,3,0,0.006003739,0.001062135,0.001593202
9240,279,2646,1,0,0,0,20,4,5.79E-05,0.00067174,0.001062135,0.000531067
9241,279,2782,1,0,0,0,28,3,5.79E-05,6.77E-05,0.001062135,0.000796601
9242,279,4055,1,0,0,0,136,4,5.79E-05,0.001388171,0.001062135,0.001062135
9243,279,4068,1,0,0,0,64,4,5.79E-05,0.000549939,0.001062135,0.000265534
9244,2790,2880,1,0,0,0,104,4,0.0001777,0.000424561,0.001062135,0.014338821
9245,2790,2961,1,0,0,0,208,4,0.0001777,0.000471284,0.001062135,0.000265534
9246,2790,3083,1,0,0,0,168,4,0.0001777,0.00190506,0.000796601,0.000265534
9247,2790,3712,1,0,0,0,400,3,0.0001777,0.00118373,0.000796601,0.000265534
9248,2790,3789,1,0,0,0,424,3,0.0001777,0.006901283,0.000796601,0.001593202
9249,2790,3804,1,0,0,0,152,4,0.0001777,0.000730058,0.003717472,0.002389804
9250,2791,2315,1,0,0,0,75,4,0,0.001873726,0.003717472,0.001593202
9251,2791,3162,1,0,0,0,375,4,0,0.014682709,0.003717472,0.00212427
9252,2792,2984,1,0,0,0,58,4,0,0.006749118,0.003717472,0.003983006
9253,2795,3187,1,0,0,0,82,999,0,0.005193734,0.003717472,0.001062135
9254,2795,3799,1,0,0,0,36,999,0,0.001134232,0.003717472,0.000796601
9255,2796,3847,1,0,0,0,24,5,0,1.70E-05,0.003717472,0.002389804
9256,2797,1801,1,0,0,0,100,4,3.06E-05,0.001239759,0.003717472,0.00212427
9257,2797,1846,1,0,0,0,75,3,3.06E-05,0.000799518,0.005310674,0.00212427
9258,2799,3754,1,0,0,0,108,4,0.000477414,0.000280156,0.005310674,0.000265534
9259,2799,3805,1,0,0,0,54,4,0.000477414,0.000954551,0.005310674,0.001593202
9260,28,1090,1,0,0,0,132,3,5.80E-05,0.002710499,0.005310674,0.003717472
9261,28,2480,1,0,0,0,126,4,5.80E-05,0.002428686,0.005310674,0.001593202
9262,28,2914,1,0,0,0,498,3,5.80E-05,0.010659397,0.005310674,0.000265534
9263,28,3034,1,0,0,0,654,3,5.80E-05,0.011570584,0.005310674,0.00212427
9264,28,3056,1,0,0,0,108,4,5.80E-05,0.000971294,0.001593202,0.003451938
9265,28,3800,1,0,0,0,72,4,5.80E-05,0.000108895,0.001593202,0.000531067
9266,280,2529,1,0,0,0,14,999,7.05E-07,0.000174784,0.001593202,0.000796601
9267,280,3540,1,0,0,0,16,999,7.05E-07,0.000102132,0.001593202,0.001858736
9268,280,3852,1,0,0,0,28,999,7.05E-07,0,0.002655337,0.005310674
9269,2800,3221,1,0,0,0,150,3,6.10E-05,0.001636977,0.002655337,0.001327669
9270,2800,3920,1,0,0,0,66,4,6.10E-05,0.001369399,0.002655337,0.000796601
