,Author_A,Author_B,sh_path
10457,3799,2125,6
10458,3799,2291,3
10459,3799,3634,999
10460,3799,534,4
10461,38,1359,5
10462,38,1482,4
10463,38,1528,4
10464,38,2228,6
10465,38,2834,5
10466,38,2835,4
10467,38,3292,4
10468,38,3952,999
10469,380,2616,4
10470,380,3633,4
10471,380,3686,999
10472,380,760,3
10473,3804,3888,3
10474,3804,922,3
10475,381,3508,5
10476,381,3566,6
10477,3810,1880,999
10478,3810,3713,3
10479,3810,824,5
10480,382,1180,3
10481,382,1389,3
10482,382,2165,3
10483,382,2196,4
10484,382,2218,4
10485,382,2820,4
10486,382,3542,5
10487,382,3641,5
10488,3820,1419,5
10489,3820,2017,4
10490,3820,2027,4
10491,3820,2585,4
10492,3820,2629,4
10493,3820,2805,4
10494,3820,3587,3
10495,3823,1536,4
10496,3823,2434,3
10497,3823,3403,999
10498,3827,596,999
10499,3827,970,999
10500,3828,1933,5
10501,3828,2158,4
10502,3828,2483,4
10503,3828,3047,999
10504,3828,3163,3
10505,383,3199,4
10506,383,3748,4
10507,3832,1205,3
10508,3832,2680,3
10509,3832,658,4
10510,3838,1842,5
10511,3838,1953,6
10512,3838,2578,3
10513,3838,2840,5
10514,3838,3559,3
10515,3838,3689,5
10516,3838,3914,999
10517,3838,976,3
10518,3839,1032,5
10519,3839,1439,8
10520,3839,2076,7
10521,3839,230,5
10522,3839,3057,6
10523,3839,3228,6
10524,3839,3834,6
10525,3839,900,5
10526,3841,1900,4
10527,3841,1980,999
10528,3841,2408,4
10529,3841,3310,4
10530,3841,3540,4
10531,3841,3643,4
10532,3841,3840,999
10533,3845,1639,4
10534,3845,1789,4
10535,3845,2752,3
10536,3845,3808,4
10537,3845,938,3
10538,3847,1269,3
10539,3847,1775,999
10540,3847,1795,3
10541,3847,2260,4
10542,3847,2937,6
10543,3847,3548,999
10544,3847,3614,5
10545,3847,3919,999
10546,3847,456,4
10547,385,1051,3
10548,385,1494,3
10549,385,1914,999
10550,385,3637,4
10551,385,3778,3
10552,385,3863,3
10553,385,3877,5
10554,3851,1443,4
10555,3851,1765,3
10556,3851,1783,999
10557,3851,2034,5
10558,3851,3693,5
10559,3851,730,3
10560,3857,3285,4
10561,3857,3810,4
10562,3857,3925,999
10563,386,3767,4
10564,386,59,4
10565,386,735,5
10566,3862,1924,4
10567,3862,3007,4
10568,3862,3833,999
10569,387,2013,4
10570,387,2155,4
10571,387,3892,3
10572,387,973,4
10573,3872,1034,3
10574,3872,3006,4
10575,3872,3011,3
10576,3872,3255,5
10577,3872,3397,4
10578,388,1115,5
10579,388,2454,3
10580,388,735,5
10581,388,780,4
10582,388,806,3
10583,3882,1760,4
10584,3882,1867,4
10585,3882,2491,4
10586,3882,3534,4
10587,3882,4079,999
10588,389,2145,3
10589,389,2600,4
10590,389,3947,4
10591,3892,1028,4
10592,3892,1453,3
10593,3892,1559,4
10594,3892,1576,3
10595,3892,1721,4
10596,3892,2994,3
10597,3892,3250,5
10598,3892,3737,5
10599,3892,3779,4
10600,3892,3859,999
10601,3892,999,4
10602,39,1605,6
10603,39,1652,6
10604,39,2600,4
10605,39,2881,6
10606,39,3385,6
10607,390,1220,3
10608,390,1617,3
10609,390,1889,3
10610,390,198,3
10611,390,2330,4
10612,390,2757,3
10613,390,2899,3
10614,390,3347,4
10615,390,3532,3
10616,390,3953,3
10617,3905,1205,3
10618,3905,1339,4
10619,391,1481,5
10620,391,2074,5
10621,391,2575,4
10622,391,3936,4
10623,3916,2177,999
10624,3916,2270,4
10625,3916,2820,5
10626,3916,2891,3
10627,3916,2972,999
10628,3916,3647,4
10629,3916,385,3
10630,392,1092,3
10631,392,2462,3
10632,392,3455,4
10633,392,3643,3
10634,392,3892,3
10635,392,567,3
10636,3923,1374,4
10637,3923,1565,3
10638,3923,2681,3
10639,3923,3663,4
10640,3926,3364,4
10641,3927,114,3
10642,3927,2140,3
10643,3927,2221,4
10644,3927,3014,3
10645,3927,3169,4
10646,3927,3555,4
10647,3927,3907,6
10648,3928,1333,4
10649,3928,1717,4
10650,3928,3082,4
10651,3928,3094,4
10652,3928,3145,999
10653,3928,548,4
10654,393,2730,3
10655,393,3189,3
10656,393,4092,999
10657,393,790,5
10658,3932,2528,3
10659,3934,1868,5
10660,3934,1994,4
10661,3934,2094,4
10662,3934,2228,4
10663,3934,2235,5
10664,3934,2310,4
10665,3934,2932,5
10666,3934,3542,5
10667,3934,3614,6
10668,3934,3989,4
10669,3934,4000,3
10670,3935,1573,999
10671,3935,2112,3
10672,3935,2232,3
10673,3935,2945,3
10674,3935,525,3
10675,3936,1683,3
10676,3936,2078,5
10677,3936,2327,6
10678,3936,2502,999
10679,3936,2535,999
10680,3936,3047,999
10681,3936,3342,6
10682,3936,4065,5
10683,3951,3609,4
10684,3951,758,3
10685,3951,989,3
10686,3953,1068,3
10687,3953,1917,3
10688,3953,2146,4
10689,3953,2765,3
10690,3953,526,3
10691,3955,1494,3
10692,3955,1702,3
10693,3955,2721,3
10694,3955,2908,5
10695,3955,3936,3
10696,3955,4011,4
10697,396,1145,3
10698,396,2054,999
10699,396,2706,3
10700,396,3001,3
10701,396,3201,4
10702,396,3220,999
10703,396,3872,4
10704,396,4012,5
10705,3961,2967,3
10706,3978,1026,999
10707,3978,1165,3
10708,3978,1280,3
10709,3978,1304,4
10710,3978,2743,3
10711,3978,3210,999
10712,3978,879,3
10713,3978,980,3
10714,398,1044,5
10715,398,2450,3
10716,398,2725,4
10717,398,3228,4
10718,398,3360,3
10719,3981,1272,3
10720,3981,2508,4
10721,3981,3250,6
10722,3981,3427,999
10723,3981,3879,5
10724,3981,926,5
10725,3982,1599,7
10726,3982,2250,6
10727,3982,3575,6
10728,3982,3635,5
10729,399,3506,6
10730,399,3872,6
10731,3990,1621,4
10732,3990,1703,3
10733,3990,368,4
10734,4,1305,3
10735,4,1362,999
10736,4,1947,5
10737,4,2105,3
10738,4,2772,4
10739,4,3017,4
10740,4,3304,5
10741,4,3704,4
10742,4,595,3
10743,40,1617,4
10744,40,2280,5
10745,40,233,4
10746,40,3037,5
10747,40,3342,6
10748,40,3448,4
10749,40,591,5
10750,400,2377,3
10751,400,2498,3
10752,401,1529,5
10753,401,1748,4
10754,401,1786,6
10755,401,3148,3
10756,401,3582,5
10757,401,3707,999
10758,401,572,4
10759,4015,1192,5
10760,4015,2716,3
10761,4015,3683,4
10762,402,1383,5
10763,402,1499,5
10764,402,1840,5
10765,402,1892,999
10766,402,2666,4
10767,402,4063,5
10768,402,94,3
10769,403,1016,999
10770,403,113,999
10771,403,1912,999
10772,403,2443,999
10773,403,2682,999
10774,403,3220,999
10775,403,3861,999
10776,403,635,999
10777,404,1536,4
10778,404,2998,5
10779,404,3585,4
10780,404,469,4
10781,4045,2048,5
10782,4045,2191,7
10783,4045,2648,6
10784,4045,3608,999
10785,4045,898,3
10786,405,1728,999
10787,4055,1304,3
10788,4055,1531,5
10789,4055,3105,5
10790,4055,3400,999
10791,4055,3679,4
10792,4055,849,4
10793,406,2357,5
10794,406,3056,5
10795,407,2205,6
10796,407,2994,5
10797,407,3252,4
10798,408,1571,6
10799,408,2044,7
10800,408,293,7
10801,408,3989,5
10802,409,1439,7
10803,409,1499,6
10804,409,3597,5
10805,409,3952,999
10806,41,2048,5
10807,41,3149,5
10808,41,3581,4
10809,41,3663,4
10810,41,988,4
10811,410,1329,8
10812,410,1436,4
10813,410,1479,5
10814,410,2007,4
10815,410,3642,3
10816,412,2618,6
10817,412,3492,6
10818,412,4080,4
10819,412,631,5
10820,413,1070,6
10821,413,1933,4
10822,413,2296,4
10823,413,3844,4
10824,413,713,3
10825,414,1048,3
10826,414,1339,3
10827,414,1985,3
10828,414,2062,4
10829,414,2379,3
10830,414,2498,3
10831,414,3408,999
10832,414,3479,3
10833,414,3726,999
10834,414,3812,3
10835,414,3900,3
10836,414,893,3
10837,415,1746,5
10838,415,1833,3
10839,415,1970,3
10840,415,293,5
10841,415,3252,4
10842,415,3713,3
10843,415,3763,5
10844,417,2324,4
10845,417,2859,5
10846,417,3989,5
10847,418,2775,3
10848,418,2907,999
10849,418,4088,4
10850,419,1772,6
10851,419,2973,5
10852,419,3005,5
10853,419,3987,4
10854,419,961,4
10855,420,1072,4
10856,420,1838,3
10857,420,3475,4
10858,421,1565,5
10859,422,2397,3
10860,422,3253,4
10861,422,3756,4
10862,422,735,5
10863,423,2326,999
10864,423,2363,5
10865,423,2727,5
10866,423,3346,3
10867,423,3455,5
10868,423,3991,5
10869,425,1072,999
10870,425,1305,999
10871,426,2086,3
10872,426,3522,4
10873,426,3898,5
10874,426,764,5
10875,426,847,5
10876,428,1142,3
10877,428,1355,3
10878,428,1656,3
10879,428,1739,3
10880,428,2230,5
10881,428,3225,999
10882,428,3381,3
10883,428,491,4
10884,429,1048,5
10885,429,2246,4
10886,429,3265,999
10887,429,3484,4
10888,43,1801,3
10889,43,2479,7
10890,43,2538,5
10891,43,3493,5
10892,43,3504,5
10893,43,3995,4
10894,430,1731,4
10895,430,2221,4
10896,430,248,4
10897,430,2769,5
10898,430,3472,4
10899,430,350,4
10900,430,3665,5
10901,430,3684,4
10902,431,3606,999
10903,431,3621,5
10904,431,3789,3
10905,431,3866,5
10906,431,415,3
10907,431,548,3
10908,431,962,4
10909,432,1283,4
10910,432,3538,6
10911,432,3836,6
10912,432,842,6
10913,433,1878,5
10914,433,2733,7
10915,433,2757,4
10916,433,3896,6
10917,433,3984,6
10918,433,787,6
10919,435,1652,7
10920,435,1872,5
10921,435,2421,5
10922,435,3989,6
10923,436,1725,999
10924,436,2016,3
10925,436,2571,4
10926,436,3122,999
10927,436,3551,4
10928,436,3838,3
10929,438,1644,4
10930,438,1697,4
10931,438,1720,999
10932,438,1839,3
10933,438,2382,4
10934,438,2900,3
10935,438,3407,5
10936,438,3570,3
10937,438,3646,999
10938,438,3823,3
10939,438,3990,4
10940,438,4025,999
10941,439,1652,999
10942,439,2447,999
10943,439,3449,999
10944,439,3739,999
10945,439,3968,999
10946,44,2095,4
10947,44,2412,5
10948,44,2689,4
10949,44,3295,4
10950,44,3413,3
10951,44,3777,3
10952,440,1072,3
10953,440,2329,4
10954,440,2942,4
10955,440,3135,4
10956,440,4008,3
10957,440,489,4
10958,441,2075,999
10959,441,2247,4
10960,441,3260,4
10961,441,3305,4
10962,441,3466,4
10963,441,3633,4
10964,441,3858,5
10965,441,94,3
10966,441,984,4
10967,442,3268,5
10968,442,3648,4
10969,443,1343,3
10970,443,207,5
10971,443,2216,5
10972,443,2262,4
10973,443,3793,4
10974,444,3102,4
10975,444,3249,5
10976,444,4076,999
10977,445,1258,5
10978,445,2151,4
10979,445,3266,4
10980,446,2282,4
10981,446,2491,4
10982,446,3120,4
10983,446,3329,3
10984,446,3409,3
10985,447,1493,999
10986,447,2120,3
10987,448,161,5
10988,448,2092,5
10989,448,2602,4
10990,448,2939,6
10991,448,3376,999
10992,448,3727,6
10993,448,942,4
10994,449,1336,3
10995,449,3615,4
10996,449,3819,999
10997,449,896,3
10998,45,3159,5
10999,45,3456,6
11000,451,1064,4
11001,451,2677,4
11002,451,2925,3
11003,451,3091,4
11004,451,3705,4
11005,451,596,3
11006,452,1915,4
11007,452,2941,5
11008,452,3061,6
11009,452,3257,5
11010,452,3550,5
11011,452,3899,5
11012,452,822,3
11013,452,832,5
11014,453,1734,6
11015,453,3059,4
11016,453,3150,5
11017,453,3653,4
11018,454,209,999
11019,454,2346,999
11020,454,2658,999
11021,454,3108,999
11022,454,3281,999
11023,454,3315,999
11024,454,4001,999
11025,454,417,999
11026,455,1161,6
11027,455,1206,6
11028,455,3262,8
11029,455,891,7
11030,456,1174,3
11031,456,1918,4
11032,456,2779,3
11033,456,3015,4
11034,456,3712,3
11035,457,1509,3
11036,457,1736,4
11037,457,202,4
11038,457,2228,6
11039,457,3604,4
11040,457,843,4
11041,459,1320,999
11042,459,1734,5
11043,459,1814,5
11044,459,2298,4
11045,459,3116,5
11046,459,3746,6
11047,459,3819,999
11048,460,1973,5
11049,460,3367,5
11050,460,3466,5
11051,460,3989,5
11052,460,4004,4
11053,461,1230,999
11054,461,1911,999
11055,461,2394,999
11056,461,2618,999
11057,461,2945,999
11058,461,3485,999
11059,462,1237,4
11060,462,213,3
11061,463,1058,8
11062,463,1937,7
11063,463,2614,7
11064,463,2967,8
11065,463,3253,8
11066,463,3428,8
11067,463,3608,999
11068,464,1680,6
11069,464,2873,5
11070,464,2938,4
11071,464,3270,5
11072,464,3346,5
11073,464,3741,4
11074,464,4001,5
11075,465,2275,999
11076,465,2362,999
11077,465,2385,999
11078,465,2408,999
11079,465,2554,999
11080,465,2571,999
11081,465,2760,999
11082,465,3739,999
11083,465,4054,999
11084,468,1132,5
11085,468,1327,4
11086,468,2482,5
11087,468,3015,6
11088,468,3195,4
11089,468,3473,5
11090,468,3872,4
11091,468,3922,4
11092,468,810,3
11093,469,1536,5
11094,469,2429,5
11095,469,3190,4
11096,469,3592,4
11097,47,1255,7
11098,47,236,3
11099,47,2747,4
11100,47,3179,4
11101,47,360,4
11102,470,1870,5
11103,470,2734,5
11104,470,2801,4
11105,470,2828,8
11106,470,3683,5
11107,470,3693,6
11108,470,739,3
11109,471,1207,999
11110,471,2596,999
11111,471,3250,999
11112,471,3448,999
11113,471,3876,999
11114,472,2031,5
11115,472,3059,4
11116,472,782,5
11117,472,861,4
11118,473,1995,5
11119,473,2191,8
11120,473,3018,3
11121,473,3112,5
11122,474,2459,6
11123,474,2701,3
11124,474,4048,999
11125,475,1994,4
11126,475,2980,3
11127,475,586,4
11128,476,1258,5
11129,476,2477,5
11130,476,2484,5
11131,476,2690,5
11132,476,2796,5
11133,476,3086,4
11134,476,663,4
11135,477,2128,4
11136,477,2279,3
11137,477,2442,3
11138,477,3547,3
11139,477,3857,4
11140,477,795,3
11141,477,989,3
11142,478,2618,5
11143,478,4027,5
11144,479,1477,5
11145,479,1493,999
11146,479,1611,6
11147,479,1836,5
11148,479,2408,5
11149,479,2780,7
11150,479,3259,8
11151,479,3655,4
11152,479,924,7
11153,48,1486,4
11154,48,1914,999
11155,48,2662,999
11156,48,3753,4
11157,48,728,5
11158,48,938,5
11159,480,1344,999
11160,480,1617,999
11161,480,1766,999
11162,480,3968,999
11163,481,1518,3
11164,481,1739,4
11165,481,2876,5
11166,481,3024,4
11167,481,3443,4
11168,482,1006,4
11169,482,1072,4
11170,482,2032,5
11171,482,2386,5
11172,482,2523,999
11173,482,2941,4
11174,483,1309,5
11175,483,1624,4
11176,483,1894,5
11177,483,2068,4
11178,483,2903,5
11179,483,2987,6
11180,483,3648,4
11181,484,2257,4
11182,484,2260,6
11183,484,2785,4
11184,484,3266,4
11185,484,3455,4
11186,484,3887,999
11187,484,4022,6
11188,486,1842,6
11189,486,1898,3
11190,486,2571,4
11191,486,3004,3
11192,486,3748,4
11193,486,3777,3
11194,486,719,4
11195,487,2011,3
11196,487,2425,4
11197,487,2972,999
11198,487,3005,4
11199,487,342,4
11200,487,420,4
11201,488,1494,5
11202,488,1967,5
11203,488,2352,6
11204,488,2487,4
11205,488,3059,4
11206,488,762,4
11207,489,1142,5
11208,489,2438,3
11209,489,2969,999
11210,489,3287,5
11211,489,735,6
11212,49,2692,5
11213,49,2798,5
11214,49,3551,6
11215,490,1010,7
11216,490,1449,6
11217,490,2087,5
11218,490,267,5
11219,490,2743,5
11220,491,1773,5
11221,491,2012,4
11222,491,2207,4
11223,491,2242,4
11224,491,2996,999
11225,491,3027,4
11226,491,3059,4
11227,491,3142,4
11228,491,3329,4
11229,491,3505,3
11230,493,1268,999
11231,493,2062,5
11232,493,2714,6
11233,493,3315,6
11234,493,3837,5
11235,493,737,999
11236,494,1774,5
11237,494,844,5
11238,495,2251,3
11239,495,2439,3
11240,495,3258,3
11241,495,732,3
11242,496,1244,999
11243,496,1889,4
11244,496,2352,4
11245,496,3074,5
11246,496,3682,999
11247,496,3875,4
11248,496,3947,4
11249,498,3068,999
11250,498,3463,6
11251,498,4061,5
11252,499,1030,3
11253,499,1414,4
11254,499,2076,6
11255,499,2250,4
11256,499,3738,5
11257,50,1321,5
11258,50,1676,5
11259,50,2898,5
11260,50,3026,6
11261,50,943,4
11262,500,1053,5
11263,500,1896,6
11264,500,3634,999
11265,500,3641,6
11266,500,488,6
11267,500,921,5
11268,501,1058,7
11269,501,1745,8
11270,501,2509,999
11271,501,3571,999
11272,502,1618,3
11273,502,2215,3
11274,502,245,3
11275,502,3063,4
11276,502,3430,4
11277,502,3920,3
11278,503,1374,4
11279,503,2718,4
11280,503,2782,4
11281,503,3105,5
11282,503,3464,6
11283,503,507,4
11284,503,701,5
11285,504,106,5
11286,504,2377,5
11287,504,2489,4
11288,504,938,4
11289,504,94,3
11290,505,1213,5
11291,505,2698,5
11292,505,2968,6
11293,505,3054,5
11294,505,3386,5
11295,505,3749,6
11296,505,3950,6
11297,506,1239,3
11298,506,2337,999
11299,506,2472,4
11300,506,327,3
11301,506,537,5
11302,507,2022,3
11303,507,2724,4
11304,507,3446,4
11305,507,614,3
11306,508,2208,999
11307,508,2244,4
11308,508,2432,999
11309,508,3787,4
11310,508,489,4
11311,508,700,4
11312,509,1143,5
11313,509,1725,999
11314,509,1873,999
11315,509,2437,5
11316,509,3558,6
11317,51,1051,3
11318,51,2068,4
11319,51,2882,3
11320,51,3441,4
11321,51,3693,6
11322,51,3876,5
11323,51,3877,5
11324,51,3979,4
11325,51,626,4
11326,510,3289,8
11327,510,3924,7
11328,510,957,7
11329,512,1245,3
11330,512,2014,3
11331,512,2100,3
11332,513,1523,5
11333,513,2614,4
11334,513,517,3
11335,515,2194,4
11336,515,311,4
11337,516,1320,999
11338,516,1909,999
11339,516,2891,999
11340,516,3036,999
11341,516,3926,999
11342,517,1195,4
11343,517,1560,5
11344,517,1689,3
11345,517,3426,4
11346,517,3649,4
11347,517,735,6
11348,517,93,4
11349,518,1635,4
11350,518,2136,999
11351,518,2600,4
11352,518,2980,4
11353,518,860,4
11354,52,3486,5
11355,52,3683,5
11356,52,3766,4
11357,520,1688,8
11358,520,2701,9
11359,520,3192,8
11360,520,3269,9
11361,520,3293,8
11362,520,3378,8
11363,520,3829,9
11364,521,2888,8
11365,521,3155,6
11366,522,1125,6
11367,522,1719,4
11368,522,3344,999
11369,522,680,5
11370,523,1640,999
11371,523,1944,5
11372,523,2783,4
11373,523,3122,999
11374,523,3150,5
11375,523,3443,5
11376,523,3690,5
11377,523,3896,5
11378,523,392,4
11379,523,567,5
11380,525,2902,999
11381,525,3463,3
11382,525,875,4
11383,526,1461,3
11384,526,1786,5
11385,526,2310,3
11386,526,239,4
11387,526,980,4
11388,527,1200,4
11389,527,1337,4
11390,527,1748,3
11391,527,1760,5
11392,527,1850,4
11393,527,1883,4
11394,527,320,4
11395,527,3572,5
11396,527,3959,6
11397,527,3972,5
11398,528,1070,6
11399,528,2196,6
11400,528,2707,4
11401,528,3296,5
11402,528,3932,4
11403,528,4058,6
11404,529,1603,5
11405,529,2913,5
11406,529,3092,6
11407,529,3126,5
11408,529,329,5
11409,530,2575,3
11410,530,2642,6
11411,530,3046,5
11412,530,3682,999
11413,531,1281,6
11414,531,1634,4
11415,531,2438,4
11416,531,2468,4
11417,531,2900,4
11418,531,3276,5
11419,531,802,5
11420,532,1028,4
11421,532,1237,4
11422,532,1563,4
11423,532,1760,5
11424,532,2150,4
11425,532,2521,4
11426,532,3808,5
11427,532,620,5
11428,533,1739,4
11429,533,2262,3
11430,533,2319,4
11431,533,2423,4
11432,533,2526,3
11433,533,3868,3
11434,534,2229,3
11435,534,2240,999
11436,534,2603,3
11437,534,2715,3
11438,534,3529,5
11439,534,3981,4
11440,535,1256,5
11441,535,1499,6
11442,535,3375,4
11443,537,1562,4
11444,537,2696,4
11445,537,3008,4
11446,537,3761,5
11447,537,3790,5
11448,537,917,4
11449,538,1169,3
11450,538,1374,4
11451,538,1516,3
11452,538,3043,3
11453,538,832,4
11454,539,1707,5
11455,539,213,4
11456,539,2662,999
11457,539,3330,6
11458,539,3554,5
11459,543,1501,5
11460,543,2188,4
11461,543,2819,5
11462,543,3422,3
11463,543,3793,4
11464,543,3991,4
11465,543,553,3
11466,544,1087,3
11467,544,3418,6
11468,544,3427,999
11469,544,3581,5
11470,545,1180,5
11471,545,1739,6
11472,545,2808,4
11473,545,2962,5
11474,545,3265,999
11475,545,3837,5
11476,545,3880,6
11477,546,1912,999
11478,546,2288,999
11479,546,2690,999
11480,546,3281,999
11481,546,3579,999
11482,546,3992,999
11483,547,973,3
11484,548,1646,5
11485,548,2613,999
11486,548,3473,4
11487,548,3602,3
11488,549,2647,999
11489,549,3165,999
11490,549,594,999
11491,55,1280,4
11492,55,141,5
11493,55,2159,5
11494,55,2755,5
11495,55,3844,5
11496,550,1648,4
11497,550,2914,3
11498,550,2996,999
11499,552,1281,4
11500,552,2172,9
11501,552,336,7
11502,552,693,7
11503,553,1179,4
11504,553,2060,4
11505,553,2649,5
11506,553,2732,3
11507,553,371,4
11508,553,3917,4
11509,555,1268,999
11510,555,1411,5
11511,555,1820,4
11512,555,517,4
11513,555,625,4
11514,556,1671,4
11515,556,1752,4
11516,556,2141,3
11517,556,2172,6
11518,556,2249,3
11519,556,2303,6
11520,556,2489,3
11521,556,3513,4
11522,556,896,4
11523,558,1172,4
11524,558,2382,5
11525,558,2710,999
11526,558,3002,5
11527,558,3400,999
11528,558,3601,3
11529,558,4079,999
11530,558,724,999
11531,558,836,4
11532,559,3299,5
11533,559,448,4
11534,559,977,4
11535,56,1385,999
11536,56,1521,999
11537,56,2173,999
11538,56,2703,999
11539,560,1458,4
11540,560,1732,3
11541,560,2105,3
11542,560,2121,4
11543,560,2910,3
11544,560,2937,4
11545,560,3247,3
11546,560,3584,4
11547,560,3650,5
11548,560,3786,999
11549,561,2212,5
11550,561,3152,4
11551,561,663,5
11552,562,2200,999
11553,562,2795,999
11554,562,747,999
11555,563,1812,5
11556,563,2015,4
11557,563,2709,5
11558,563,3316,5
11559,563,3494,7
11560,563,888,6
11561,564,1714,5
11562,564,2765,3
11563,564,682,3
11564,565,1680,999
11565,565,1793,999
11566,565,2208,999
11567,565,2420,999
11568,565,2970,999
11569,565,3499,999
11570,565,3780,999
11571,565,794,999
11572,566,2106,4
11573,566,2284,4
11574,566,320,5
11575,567,1506,3
11576,567,2512,3
11577,567,3093,4
11578,567,3570,3
11579,567,3755,3
11580,567,3824,5
11581,567,3934,4
11582,567,4085,999
11583,568,1256,999
11584,568,1552,999
11585,568,3112,999
11586,57,1179,5
11587,57,1235,5
11588,57,2418,5
11589,57,28,5
11590,57,3583,5
11591,570,2426,5
11592,570,3115,5
11593,570,351,4
11594,570,893,4
11595,571,1417,999
11596,571,1680,999
11597,571,3343,999
11598,572,1832,4
11599,572,2605,999
11600,572,2909,4
11601,572,3673,4
11602,572,3763,5
11603,572,3896,4
11604,575,1719,4
11605,575,2413,7
11606,575,2614,4
11607,575,3101,4
11608,575,3152,4
11609,575,3292,4
11610,575,3481,4
11611,575,3777,3
11612,576,1438,5
11613,576,2200,5
11614,576,2248,5
11615,576,3130,4
11616,576,3946,5
11617,577,3312,5
11618,577,4073,4
11619,578,1921,999
11620,578,3365,3
11621,578,4058,5
11622,578,414,3
11623,578,822,5
11624,579,1403,999
11625,579,1635,999
11626,579,2696,999
11627,58,1189,4
11628,58,2510,4
11629,580,1534,999
11630,580,1714,999
11631,580,326,999
11632,582,1869,3
11633,582,2377,5
11634,582,3953,4
11635,582,985,3
11636,583,2741,4
11637,583,3083,3
11638,583,3480,6
11639,583,3562,4
11640,583,970,4
11641,584,1191,5
11642,584,2494,5
11643,584,3264,6
11644,584,3534,5
11645,585,1898,4
11646,585,1937,4
11647,585,2292,5
11648,585,4025,999
11649,586,1454,3
11650,586,1650,3
11651,586,1783,999
11652,586,2402,3
11653,586,2520,4
11654,586,2823,3
11655,586,2839,3
11656,586,3115,4
11657,586,3460,3
11658,586,3729,4
11659,588,1079,999
11660,588,2369,999
11661,588,2696,999
11662,588,3069,999
11663,588,3150,999
11664,588,3573,999
11665,588,3681,999
11666,588,3693,999
11667,589,1124,999
11668,589,1567,999
11669,589,3624,999
11670,59,1272,4
11671,59,1667,6
11672,59,2030,4
11673,59,2107,3
11674,59,2741,4
11675,59,2770,3
11676,59,3911,4
11677,590,1115,7
11678,590,3034,4
11679,590,3043,5
11680,590,3192,5
11681,591,1998,3
11682,591,2846,4
11683,592,1509,3
11684,592,3978,3
11685,592,822,3
11686,593,1019,999
11687,593,2210,4
11688,593,614,4
11689,594,3261,4
11690,594,3343,999
11691,595,1551,4
11692,595,1655,5
11693,595,1994,4
11694,595,2302,3
11695,595,2357,3
11696,595,2934,6
11697,595,3218,4
11698,595,3404,999
11699,595,3452,4
11700,595,842,5
11701,596,1479,3
11702,596,2271,4
11703,596,3309,5
11704,596,339,4
11705,596,3502,5
11706,596,3623,3
11707,597,1142,4
11708,597,1165,5
11709,597,2007,5
11710,597,2548,4
11711,597,2676,6
11712,598,1139,3
11713,598,1916,5
11714,598,2171,5
11715,598,2289,5
11716,598,2459,5
11717,598,2487,4
11718,598,3393,5
11719,599,1732,5
11720,599,2444,5
11721,599,3287,6
11722,599,4053,5
11723,6,131,7
11724,6,2164,999
11725,6,2733,6
11726,6,3077,5
11727,6,3592,5
11728,6,3958,6
11729,60,1636,6
11730,60,2275,4
11731,60,2620,999
11732,60,3970,6
11733,600,1447,4
11734,600,1529,4
11735,600,1924,3
11736,600,1991,4
11737,600,3561,4
11738,600,3588,5
11739,600,3919,999
11740,601,1399,5
11741,601,1439,8
11742,601,2148,4
11743,601,3747,999
11744,601,503,5
11745,601,617,5
11746,601,743,6
11747,601,989,5
11748,602,1177,3
11749,602,1358,4
11750,602,1625,3
11751,602,2320,4
11752,602,3017,4
11753,602,3467,4
11754,602,3705,3
11755,604,2674,5
11756,604,3906,4
11757,604,507,6
11758,605,1214,4
11759,605,2697,4
11760,605,2743,3
11761,605,2813,4
11762,605,2840,6
11763,605,2850,5
11764,605,3519,4
11765,605,3649,5
11766,605,3926,4
11767,606,1327,3
11768,606,2062,4
11769,606,3573,999
11770,607,1059,999
11771,607,1629,999
11772,607,2102,999
11773,607,3252,5
11774,607,3719,6
11775,607,3959,6
11776,607,4049,5
11777,607,92,4
11778,608,1947,5
11779,608,2636,5
11780,608,2654,4
11781,608,2905,4
11782,608,3092,5
11783,609,1405,4
11784,609,1640,999
11785,609,3820,5
11786,61,1725,999
11787,61,2462,5
11788,61,3538,5
11789,610,1367,5
11790,610,1785,5
11791,610,3047,999
11792,610,3262,6
11793,610,921,5
11794,610,990,4
11795,613,2203,999
11796,613,2217,999
11797,613,2774,999
11798,613,2993,999
11799,613,3094,999
11800,613,3296,999
11801,613,338,999
11802,613,3421,999
11803,613,3929,999
11804,613,3960,999
11805,613,921,999
11806,614,1411,4
11807,614,1713,5
11808,614,2112,5
11809,614,3079,4
11810,614,3207,5
11811,614,3582,5
11812,614,4090,4
11813,616,2431,4
11814,616,2846,3
11815,616,3408,999
11816,616,3461,4
11817,616,900,4
11818,617,1283,4
11819,617,1355,3
11820,617,1677,4
11821,617,2588,3
11822,617,355,4
11823,618,1084,3
11824,618,1419,4
11825,618,2027,5
11826,618,2480,3
11827,618,2545,4
11828,618,2908,5
11829,618,3672,3
11830,62,1612,4
11831,62,1861,4
11832,62,3063,5
11833,62,4053,4
11834,620,1278,7
11835,620,1473,4
11836,620,1531,3
11837,620,1557,3
11838,620,1587,3
11839,620,2083,6
11840,620,2121,5
11841,620,3538,5
11842,620,3732,6
11843,620,774,5
11844,620,802,5
11845,621,2254,7
11846,621,2845,5
11847,621,3343,999
11848,621,3641,6
11849,621,731,7
11850,622,1622,3
11851,622,219,4
11852,622,2502,999
