,Author_A,Author_B,count,aa,ra,jc,pa,dc_A,dc_B,sh_path,label
6940,2680,3859,1,0,0,0,28,0.002607184,0.000579374,4,0
6941,2680,700,1,0,0,0,364,0.002607184,0.000289687,4,0
6942,2681,1026,1,0,0,0,204,0.000869061,0.000869061,4,0
6943,2681,1281,1,0,0,0,272,0.000869061,0.007242178,3,0
6944,2681,3071,1,0,0,0,204,0.000869061,0.000579374,5,0
6945,2681,329,1,0,0,0,1360,0.000869061,0.001158749,5,0
6946,2681,3335,1,0,0,0,272,0.000869061,0.001158749,6,0
6947,2682,2474,1,0,0,0,209,0.000869061,0.000869061,5,0
6948,2682,2512,1,0,0,0,133,0.000869061,0.000869061,3,0
6949,2683,1374,1,0,0,0,20,0.000869061,0.005214368,3,0
6950,2683,1709,1,0,0,0,40,0.000289687,0.002317497,999,0
6951,2683,2131,1,0,0,0,4,0.000289687,0.00202781,4,0
6952,2683,3176,1,0,0,0,12,0.000289687,0.003186559,4,0
6953,2683,3222,1,0,0,0,12,0.000289687,0.002317497,3,0
6954,2683,3871,1,0,0,0,16,0.003765933,0.00202781,999,0
6955,2683,3978,1,0,0,0,140,0.003765933,0.000289687,5,0
6956,2685,1693,1,0,0,0,2,0.003765933,0.002896871,4,0
6957,2685,2042,1,0,0,0,2,0.003765933,0.00202781,4,0
6958,2685,3506,1,0,0,0,14,0.000579374,0.002317497,5,0
6959,2685,3693,1,0,0,0,10,0.000579374,0.000869061,4,0
6960,2686,1116,1,0,0,0,77,0.000579374,0.000869061,4,0
6961,2686,1131,1,0,0,0,297,0.000579374,0.000579374,3,0
6962,2686,3304,1,0,0,0,22,0.000579374,0.001448436,4,0
6963,2686,3688,1,0,0,0,33,0.000579374,0.003476246,4,0
6964,2686,792,1,0,0,0,22,0.001448436,0.000869061,4,0
6965,2689,1323,1,0,0,0,24,0.001448436,0.000289687,4,0
6966,2689,3476,1,0,0,0,3,0.001448436,0.001448436,3,0
6967,2689,3534,1,0,0,0,27,0.001448436,0.000869061,6,0
6968,2689,3596,1,0,0,0,6,0.001448436,0.005504056,3,0
6969,2689,4026,1,0,0,0,3,0.001448436,0.003765933,4,0
6970,2689,563,1,0,0,0,30,0.002317497,0.001448436,3,0
6971,2689,628,1,0,0,0,183,0.002317497,0.005793743,999,0
6972,2689,732,1,0,0,0,33,0.002317497,0.000869061,4,0
6973,269,2027,1,0,0,0,24,0.002317497,0.000579374,4,0
6974,269,2199,1,0,0,0,54,0.002317497,0.004634994,5,0
6975,269,2568,1,0,0,0,84,0.002317497,0.000869061,4,0
6976,269,3315,1,0,0,0,18,0.002317497,0.004634994,4,0
6977,269,3511,1,0,0,0,48,0.001448436,0.003186559,4,0
6978,269,3998,1,0,0,0,18,0.001448436,0.007242178,999,0
6979,2690,1365,1,0,0,0,30,0.001448436,0.001158749,5,0
6980,2690,2059,1,0,0,0,10,0.000289687,0.000579374,5,0
6981,2690,3385,1,0,0,0,5,0.000289687,0.00202781,4,0
6982,2690,3512,1,0,0,0,10,0.000289687,0.002317497,4,0
6983,2690,3612,1,0,0,0,55,0.002317497,0.004924681,4,0
6984,2690,695,1,0,0,0,60,0.002317497,0.003476246,4,0
6985,2691,2251,1,0,0,0,34,0.002317497,0.005214368,4,0
6986,2691,2423,1,0,0,0,34,0.000579374,0.001448436,999,0
6987,2692,1505,1,0,0,0,60,0.000579374,0.002607184,999,0
6988,2692,1761,1,0,0,0,2,0.000579374,0.000869061,999,0
6989,2692,2975,1,0,0,0,4,0.000579374,0.000869061,999,0
6990,2692,3174,1,0,0,0,4,0.000579374,0.00202781,999,0
6991,2692,3380,1,0,0,0,8,0.000579374,0.002607184,999,0
6992,2692,802,1,0,0,0,10,0.000579374,0.002896871,4,0
6993,2693,1688,1,0,0,0,1,0.001158749,0.002896871,6,0
6994,2693,2526,1,0,0,0,16,0.001158749,0.003186559,4,0
6995,2693,2661,1,0,0,0,3,0.001158749,0.000869061,4,0
6996,2693,2724,1,0,0,0,12,0.001158749,0.002607184,3,0
6997,2693,2953,1,0,0,0,14,0.001158749,0.000289687,999,0
6998,2693,2994,1,0,0,0,2,0.001158749,0.001158749,4,0
6999,2693,3317,1,0,0,0,5,0.001158749,0.004345307,3,0
7000,2693,3330,1,0,0,0,3,0.001158749,0.003186559,999,0
7001,2693,3520,1,0,0,0,1,0.001158749,0.002896871,3,0
7002,2693,3975,1,0,0,0,47,0.001158749,0.000579374,4,0
7003,2695,1719,1,0,0,0,86,0.000579374,0.005793743,5,0
7004,2695,2663,1,0,0,0,258,0.000579374,0.000289687,3,0
7005,2695,2710,1,0,0,0,43,0.000579374,0.002607184,4,0
7006,2695,3106,1,0,0,0,172,0.000579374,0.000289687,4,0
7007,2696,1059,1,0,0,0,7,0.000579374,0.001448436,3,0
7008,2696,1758,1,0,0,0,28,0.001158749,0.000869061,6,0
7009,2696,260,1,0,0,0,42,0.001158749,0.002317497,6,0
7010,2696,2954,1,0,0,0,35,0.00202781,0.003476246,999,0
7011,2696,3591,1,0,0,0,28,0.00202781,0.000289687,6,0
7012,2696,477,1,0,0,0,252,0.00202781,0.000579374,4,0
7013,2697,1210,1,0,0,0,133,0.00202781,0.000869061,4,0
7014,2697,1535,1,0,0,0,35,0.001158749,0.000869061,4,0
7015,2697,2190,1,0,0,0,35,0.001158749,0.002896871,5,0
7016,2697,2454,1,0,0,0,21,0.001158749,0.000869061,4,0
7017,2697,3355,1,0,0,0,35,0.001158749,0.001448436,999,0
7018,2697,3394,1,0,0,0,42,0.001158749,0.001158749,4,0
7019,2697,3430,1,0,0,0,35,0.000579374,0.001158749,6,0
7020,2697,3819,1,0,0,0,14,0.000579374,0.004345307,5,0
7021,2697,901,1,0,0,0,49,0.000579374,0.00405562,5,0
7022,2698,3349,1,0,0,0,21,0.000579374,0.00405562,5,0
7023,2698,3574,1,0,0,0,28,0.000579374,0.000869061,3,0
7024,2698,495,1,0,0,0,217,0.000579374,0.000579374,4,0
7025,27,1784,1,0,0,0,24,0.000579374,0.000579374,4,0
7026,27,2395,1,0,0,0,14,0.000579374,0.000869061,4,0
7027,27,3232,1,0,0,0,20,0.000579374,0.000869061,4,0
7028,27,4012,1,0,0,0,2,0.000579374,0.001738123,4,0
7029,270,1639,1,0,0,0,24,0.000579374,0.004924681,6,0
7030,270,2082,1,0,0,0,12,0.000869061,0.002317497,3,0
7031,270,3032,1,0,0,0,20,0.000869061,0.001448436,3,0
7032,270,3837,1,0,0,0,4,0.000869061,0.000579374,999,0
7033,2701,1145,1,0,0,0,45,0.000869061,0.001448436,4,0
7034,2701,151,1,0,0,0,225,0.000869061,0.001738123,4,0
7035,2701,1546,1,0,0,0,24,0.000869061,0.00202781,3,0
7036,2701,1709,1,0,0,0,30,0.000869061,0.001738123,4,0
7037,2701,2086,1,0,0,0,123,0.000579374,0.000579374,4,0
7038,2701,2238,1,0,0,0,15,0.000579374,0.000869061,3,0
7039,2701,2736,1,0,0,0,6,0.000579374,0.001158749,4,0
7040,2701,3135,1,0,0,0,27,0.000579374,0.002896871,4,0
7041,2701,3205,1,0,0,0,51,0.000579374,0.005214368,4,0
7042,2701,3220,1,0,0,0,6,0.000579374,0.000289687,4,0
7043,2701,3645,1,0,0,0,63,0.000579374,0.004924681,3,0
7044,2706,1830,1,0,0,0,70,0.000869061,0.002317497,3,0
7045,2706,2049,1,0,0,0,140,0.000869061,0.002317497,4,0
7046,2706,2177,1,0,0,0,35,0.000869061,0.000289687,5,0
7047,2706,2297,1,0,0,0,420,0.001738123,0.001738123,3,0
7048,2706,2780,1,0,0,0,70,0.001738123,0.001738123,3,0
7049,2706,2995,1,0,0,0,245,0.001738123,0.003186559,5,0
7050,2706,3533,1,0,0,0,140,0.001738123,0.015353418,5,0
7051,2706,864,1,0,0,0,70,0.001738123,0.000869061,5,0
7052,2707,1905,1,0,0,0,14,0.001738123,0.000869061,5,0
7053,2707,2158,1,0,0,0,8,0.001738123,0.013325608,4,0
7054,2707,2557,1,0,0,0,16,0.00202781,0.000289687,7,0
7055,2707,2826,1,0,0,0,26,0.00202781,0.000869061,6,0
7056,2707,3797,1,0,0,0,4,0.00202781,0.001158749,5,0
7057,2707,3935,1,0,0,0,124,0.00202781,0.004634994,4,0
7058,2707,3957,1,0,0,0,12,0.00202781,0.000869061,6,0
7059,2709,1971,1,0,0,0,128,0.00202781,0.004924681,999,0
7060,2709,2059,1,0,0,0,64,0.001158749,0.001738123,5,0
7061,2709,3993,1,0,0,0,480,0.001158749,0.000869061,3,0
7062,271,1355,1,0,0,0,9,0.001158749,0.003476246,999,0
7063,2711,1693,1,0,0,0,2,0.001158749,0.001738123,999,0
7064,2711,1789,1,0,0,0,2,0.001158749,0.006952491,999,0
7065,2711,2005,1,0,0,0,9,0.001158749,0.000289687,999,0
7066,2711,3603,1,0,0,0,2,0.012746234,0.001448436,4,0
7067,2711,3807,1,0,0,0,3,0.012746234,0.000869061,3,0
7068,2711,4002,1,0,0,0,3,0.012746234,0.000289687,3,0
7069,2715,2917,1,0,0,0,40,0.012746234,0.000289687,4,0
7070,2715,3656,1,0,0,0,24,0.001448436,0.007531866,4,0
7071,2715,737,1,0,0,0,8,0.001448436,0.001158749,4,0
7072,2716,1026,1,0,0,0,42,0.001448436,0.003186559,4,0
7073,2716,1683,1,0,0,0,224,0.000579374,0.001158749,5,0
7074,2716,1785,1,0,0,0,70,0.000579374,0.004924681,3,0
7075,2716,2498,1,0,0,0,84,0.000579374,0.003765933,999,0
7076,2716,2501,1,0,0,0,42,0.000579374,0.003186559,4,0
7077,2716,2698,1,0,0,0,98,0.000579374,0.000579374,5,0
7078,2716,3325,1,0,0,0,42,0.000579374,0.000579374,5,0
7079,2716,4004,1,0,0,0,98,0.000579374,0.000579374,6,0
7080,2716,4054,1,0,0,0,98,0.000579374,0.01622248,4,0
7081,2717,1402,1,0,0,0,18,0.000579374,0.000579374,3,0
7082,2717,1592,1,0,0,0,4,0.001158749,0.019988413,3,0
7083,2717,1986,1,0,0,0,4,0.001158749,0.001158749,4,0
7084,2717,2374,1,0,0,0,6,0.001158749,0.000579374,3,0
7085,2717,2505,1,0,0,0,12,0.001158749,0.00202781,5,0
7086,2717,2733,1,0,0,0,2,0.001158749,0.000579374,4,0
7087,2717,2818,1,0,0,0,6,0.001158749,0.001448436,6,0
7088,2717,3646,1,0,0,0,2,0.011877173,0.001158749,999,0
7089,2717,640,1,0,0,0,2,0.011877173,0.002607184,999,0
7090,272,3794,1,0,0,0,6,0.011877173,0.001158749,999,0
7091,2721,1430,1,0,0,0,6,0.011877173,0.001158749,999,0
7092,2721,2813,1,0,0,0,30,0.011877173,0.00202781,3,0
7093,2721,3383,1,0,0,0,48,0.008980301,0.001738123,4,0
7094,2721,3659,1,0,0,0,6,0.008980301,0.000289687,3,0
7095,2721,597,1,0,0,0,42,0.008980301,0.001448436,3,0
7096,2721,616,1,0,0,0,60,0.008980301,0.000869061,4,0
7097,2723,1236,1,0,0,0,22,0.008980301,0.000579374,4,0
7098,2723,2143,1,0,0,0,8,0.002896871,0.000289687,4,0
7099,2723,268,1,0,0,0,64,0.002896871,0.001448436,3,0
7100,2723,592,1,0,0,0,32,0.002896871,0.001448436,5,0
7101,2724,1236,1,0,0,0,132,0.002896871,0.000579374,3,0
7102,2724,4038,1,0,0,0,324,0.002896871,0.000869061,4,0
7103,2724,935,1,0,0,0,192,0.002896871,0.000869061,999,0
7104,2725,1634,1,0,0,0,36,0.001448436,0.000289687,4,0
7105,2727,1486,1,0,0,0,7,0.001448436,0.000289687,4,0
7106,2727,2739,1,0,0,0,35,0.001448436,0.002317497,5,0
7107,2727,3193,1,0,0,0,35,0.001448436,0.001448436,6,0
7108,2728,2193,1,0,0,0,6,0.001448436,0.001448436,4,0
7109,2728,3164,1,0,0,0,9,0.000869061,0.001738123,7,0
7110,2728,3386,1,0,0,0,51,0.000869061,0.000579374,5,0
7111,2728,396,1,0,0,0,48,0.007242178,0.000869061,3,0
7112,2728,3975,1,0,0,0,141,0.007242178,0.000289687,4,0
7113,2729,106,1,0,0,0,48,0.007242178,0.001448436,999,0
7114,2729,1359,1,0,0,0,24,0.007242178,0.000579374,4,0
7115,2729,2368,1,0,0,0,8,0.002317497,0.000289687,5,0
7116,2729,2629,1,0,0,0,40,0.002317497,0.000869061,999,0
7117,2730,1171,1,0,0,0,20,0.002317497,0.000869061,3,0
7118,2730,2961,1,0,0,0,360,0.002317497,0.00202781,4,0
7119,2730,3382,1,0,0,0,80,0.002317497,0.000579374,5,0
7120,2731,1701,1,0,0,0,30,0.002317497,0.001738123,4,0
7121,2731,2289,1,0,0,0,15,0.009269988,0.004345307,5,0
7122,2731,2419,1,0,0,0,10,0.009269988,0.000579374,999,0
7123,2731,2508,1,0,0,0,40,0.00405562,0.004924681,5,0
7124,2731,2595,1,0,0,0,120,0.019698725,0.000579374,4,0
7125,2731,2934,1,0,0,0,5,0.019698725,0.003476246,999,0
7126,2731,3449,1,0,0,0,5,0.019698725,0.000869061,5,0
7127,2731,983,1,0,0,0,5,0.019698725,0.000869061,4,0
7128,2732,1550,1,0,0,0,8,0.019698725,0.000579374,5,0
7129,2732,2322,1,0,0,0,40,0.019698725,0.000289687,999,0
7130,2732,2763,1,0,0,0,44,0.005504056,0.002896871,999,0
7131,2732,956,1,0,0,0,16,0.005504056,0.00202781,999,0
7132,2734,1312,1,0,0,0,168,0.001158749,0.002607184,4,0
7133,2734,1793,1,0,0,0,66,0.001158749,0.005504056,3,0
7134,2734,3497,1,0,0,0,6,0.001158749,0.013615295,4,0
7135,2734,4000,1,0,0,0,36,0.001158749,0.001158749,3,0
7136,2734,679,1,0,0,0,18,0.001158749,0.003476246,6,0
7137,2735,1924,1,0,0,0,90,0.001158749,0.001738123,6,0
7138,2735,2573,1,0,0,0,42,0.001158749,0.002896871,7,0
7139,2735,3344,1,0,0,0,18,0.001158749,0.00608343,6,0
7140,2735,3449,1,0,0,0,6,0.000289687,0.009269988,3,0
7141,2739,1954,1,0,0,0,20,0.000289687,0.001158749,3,0
7142,2739,2687,1,0,0,0,5,0.003186559,0.000579374,4,0
7143,2739,2762,1,0,0,0,35,0.000869061,0.001158749,3,0
7144,2739,3254,1,0,0,0,20,0.000869061,0.001738123,999,0
7145,2739,3297,1,0,0,0,35,0.000869061,0.000289687,999,0
7146,2739,998,1,0,0,0,15,0.000869061,0.000579374,999,0
7147,274,1207,1,0,0,0,28,0.001738123,0.004634994,999,0
7148,274,202,1,0,0,0,28,0.001738123,0.001158749,999,0
7149,274,3040,1,0,0,0,14,0.001448436,0.002317497,4,0
7150,274,3735,1,0,0,0,35,0.001448436,0.000869061,4,0
7151,274,4030,1,0,0,0,7,0.001448436,0.000289687,4,0
7152,2741,1230,1,0,0,0,24,0.001448436,0.007242178,5,0
7153,2741,2217,1,0,0,0,21,0.001448436,0.000289687,4,0
7154,2741,2337,1,0,0,0,3,0.001448436,0.002896871,4,0
7155,2741,2542,1,0,0,0,12,0.004924681,0.002896871,5,0
7156,2741,2690,1,0,0,0,15,0.004924681,0.001448436,4,0
7157,2741,3358,1,0,0,0,18,0.004924681,0.009269988,999,0
7158,2741,4020,1,0,0,0,60,0.000579374,0.001738123,4,0
7159,2742,1833,1,0,0,0,130,0.000579374,0.013325608,5,0
7160,2742,2031,1,0,0,0,10,0.000579374,0.000289687,4,0
7161,2742,2038,1,0,0,0,60,0.000289687,0.001158749,3,0
7162,2742,2895,1,0,0,0,10,0.000289687,0.001158749,3,0
7163,2742,3484,1,0,0,0,65,0.000289687,0.000579374,3,0
7164,2742,3616,1,0,0,0,75,0.000289687,0.000579374,4,0
7165,2743,1981,1,0,0,0,160,0.000289687,0.001158749,5,0
7166,2743,3175,1,0,0,0,80,0.012456547,0.000579374,3,0
7167,2743,3374,1,0,0,0,200,0.012456547,0.001158749,4,0
7168,2745,1555,1,0,0,0,12,0.012456547,0.001738123,3,0
7169,2745,1574,1,0,0,0,4,0.012456547,0.001738123,3,0
7170,2745,3816,1,0,0,0,24,0.012456547,0.00202781,3,0
7171,2745,3997,1,0,0,0,12,0.00202781,0.000579374,5,0
7172,2745,4016,1,0,0,0,4,0.00202781,0.000289687,6,0
7173,2746,3385,1,0,0,0,4,0.00202781,0.002607184,5,0
7174,2746,3741,1,0,0,0,152,0.00202781,0.000579374,4,0
7175,2746,3957,1,0,0,0,24,0.00202781,0.019698725,5,0
7176,2747,1266,1,0,0,0,69,0.00202781,0.001158749,4,0
7177,2747,1887,1,0,0,0,46,0.00202781,0.00202781,5,0
7178,2747,2600,1,0,0,0,345,0.00202781,0.000869061,5,0
7179,2747,695,1,0,0,0,276,0.00202781,0.00405562,4,0
7180,2747,827,1,0,0,0,667,0.00202781,0.001448436,4,0
7181,2749,1135,1,0,0,0,95,0.000579374,0.000869061,3,0
7182,2749,1411,1,0,0,0,20,0.000579374,0.001738123,5,0
7183,2749,2928,1,0,0,0,20,0.000579374,0.000289687,3,0
7184,2749,3342,1,0,0,0,15,0.000579374,0.000289687,7,0
7185,2749,4085,1,0,0,0,15,0.000579374,0.000289687,6,0
7186,2749,59,1,0,0,0,80,0.001158749,0.002896871,7,0
7187,275,1431,1,0,0,0,12,0.001158749,0.001448436,6,0
7188,275,2092,1,0,0,0,10,0.001158749,0.000289687,6,0
7189,275,2462,1,0,0,0,34,0.001158749,0.000289687,4,0
7190,275,3293,1,0,0,0,10,0.001158749,0.001448436,4,0
7191,275,3550,1,0,0,0,6,0.001158749,0.000289687,4,0
7192,2750,1600,1,0,0,0,60,0.001158749,0.000869061,3,0
7193,2750,2629,1,0,0,0,50,0.000869061,0.000869061,3,0
7194,2750,3481,1,0,0,0,110,0.000869061,0.000869061,7,0
7195,2750,3869,1,0,0,0,10,0.000869061,0.000579374,5,0
7196,2750,3960,1,0,0,0,10,0.000869061,0.001158749,5,0
7197,2750,963,1,0,0,0,60,0.000869061,0.000869061,5,0
7198,2751,1115,1,0,0,0,3,0.000869061,0.015353418,3,0
7199,2751,2021,1,0,0,0,6,0.000869061,0.001738123,6,0
7200,2751,3001,1,0,0,0,11,0.01013905,0.000289687,3,0
7201,2751,3049,1,0,0,0,3,0.01013905,0.000579374,5,0
7202,2751,3654,1,0,0,0,1,0.01013905,0.000289687,3,0
7203,2751,3844,1,0,0,0,6,0.01013905,0.000869061,3,0
7204,2751,794,1,0,0,0,5,0.01013905,0.000289687,999,0
7205,2752,1411,1,0,0,0,40,0.01013905,0.001448436,5,0
7206,2752,1707,1,0,0,0,40,0.000579374,0.011877173,5,0
7207,2752,2082,1,0,0,0,30,0.000579374,0.000289687,999,0
7208,2752,2438,1,0,0,0,80,0.000579374,0.001448436,999,0
7209,2754,1583,1,0,0,0,325,0.000579374,0.000869061,4,0
7210,2754,2203,1,0,0,0,26,0.000579374,0.010428737,4,0
7211,2754,2260,1,0,0,0,13,0.009269988,0.003186559,3,0
7212,2754,886,1,0,0,0,26,0.009269988,0.002607184,4,0
7213,2755,1473,1,0,0,0,30,0.000289687,0.00202781,5,0
7214,2755,1870,1,0,0,0,12,0.000289687,0.000579374,4,0
7215,2755,2454,1,0,0,0,9,0.000289687,0.000869061,3,0
7216,2755,2544,1,0,0,0,9,0.000289687,0.00202781,4,0
7217,2755,2668,1,0,0,0,6,0.000289687,0.000579374,3,0
7218,2755,2930,1,0,0,0,42,0.002317497,0.00405562,4,0
7219,2755,2964,1,0,0,0,15,0.002317497,0.003765933,5,0
7220,2755,3485,1,0,0,0,6,0.002317497,0.000579374,4,0
7221,2755,945,1,0,0,0,147,0.002317497,0.007531866,4,0
7222,2756,2314,1,0,0,0,18,0.002317497,0.000579374,4,0
7223,2756,2999,1,0,0,0,6,0.00405562,0.001158749,999,0
7224,2756,3367,1,0,0,0,9,0.00405562,0.00405562,4,0
7225,2756,3634,1,0,0,0,6,0.00405562,0.001448436,5,0
7226,2756,3668,1,0,0,0,30,0.000579374,0.000579374,4,0
7227,2757,1889,1,0,0,0,300,0.000579374,0.000579374,4,0
7228,2757,2667,1,0,0,0,100,0.000579374,0.004634994,6,0
7229,2757,3110,1,0,0,0,100,0.000579374,0.000289687,5,0
7230,276,1363,1,0,0,0,126,0.000579374,0.001158749,3,0
7231,276,1550,1,0,0,0,6,0.000579374,0.000579374,5,0
7232,276,1683,1,0,0,0,48,0.000579374,0.004924681,5,0
7233,276,1754,1,0,0,0,57,0.000289687,0.000869061,5,0
7234,276,3712,1,0,0,0,144,0.000289687,0.00405562,4,0
7235,276,3752,1,0,0,0,3,0.000289687,0.001738123,5,0
7236,276,986,1,0,0,0,21,0.000289687,0.000869061,4,0
7237,2760,1219,1,0,0,0,15,0.000289687,0.007242178,5,0
7238,2760,2560,1,0,0,0,35,0.000289687,0.001158749,4,0
7239,2760,2757,1,0,0,0,100,0.000289687,0.005214368,4,0
7240,2760,3865,1,0,0,0,5,0.000289687,0.00405562,4,0
7241,2762,1140,1,0,0,0,21,0.000289687,0.000869061,5,0
7242,2762,2328,1,0,0,0,70,0.000289687,0.004345307,3,0
7243,2762,3013,1,0,0,0,35,0.001738123,0.000289687,999,0
7244,2762,3504,1,0,0,0,7,0.001738123,0.000289687,3,0
7245,2762,3685,1,0,0,0,7,0.001738123,0.006373117,5,0
7246,2763,2095,1,0,0,0,66,0.001738123,0.000289687,5,0
7247,2763,2163,1,0,0,0,33,0.001738123,0.000579374,4,0
7248,2763,2167,1,0,0,0,22,0.001738123,0.00202781,5,0
7249,2763,2322,1,0,0,0,110,0.001738123,0.020567787,5,0
7250,2763,2602,1,0,0,0,66,0.000579374,0.001738123,6,0
7251,2763,2725,1,0,0,0,33,0.000579374,0.000579374,5,0
7252,2763,2752,1,0,0,0,110,0.000579374,0.001158749,5,0
7253,2763,2874,1,0,0,0,77,0.000579374,0.001738123,4,0
7254,2763,972,1,0,0,0,297,0.000579374,0.004924681,999,0
7255,2765,1048,1,0,0,0,30,0.000579374,0.000869061,4,0
7256,2765,1195,1,0,0,0,60,0.003476246,0.000579374,5,0
7257,2765,1463,1,0,0,0,45,0.003476246,0.006662804,5,0
7258,2765,1533,1,0,0,0,90,0.000869061,0.005504056,6,0
7259,2765,1564,1,0,0,0,75,0.000869061,0.001158749,5,0
7260,2765,1602,1,0,0,0,120,0.000869061,0.000289687,5,0
7261,2765,1739,1,0,0,0,75,0.000869061,0.001448436,3,0
7262,2765,1998,1,0,0,0,135,0.000869061,0.001448436,4,0
7263,2765,2306,1,0,0,0,270,0.000869061,0.000579374,3,0
7264,2765,3105,1,0,0,0,60,0.000869061,0.002317497,3,0
7265,2765,3919,1,0,0,0,15,0.000869061,0.000289687,4,0
7266,2765,4037,1,0,0,0,15,0.00202781,0.000869061,3,0
7267,2765,769,1,0,0,0,105,0.000869061,0.003186559,4,0
7268,2766,1225,1,0,0,0,18,0.000869061,0.005793743,4,0
7269,2766,1342,1,0,0,0,18,0.000869061,0.000289687,3,0
7270,2766,2293,1,0,0,0,15,0.000869061,0.000579374,5,0
7271,2766,3216,1,0,0,0,30,0.000869061,0.002317497,999,0
7272,2766,3343,1,0,0,0,9,0.000869061,0.001158749,5,0
7273,2766,3349,1,0,0,0,9,0.000869061,0.001738123,5,0
7274,2766,3498,1,0,0,0,6,0.000869061,0.000289687,5,0
7275,2766,3740,1,0,0,0,9,0.002317497,0.00202781,6,0
7276,2766,609,1,0,0,0,18,0.002317497,0.001448436,4,0
7277,2767,2397,1,0,0,0,893,0.002317497,0.001448436,5,0
7278,2767,243,1,0,0,0,76,0.005793743,0.001738123,4,0
7279,2767,2848,1,0,0,0,114,0.005793743,0.002607184,999,0
7280,2767,3466,1,0,0,0,57,0.005793743,0.000289687,4,0
7281,2768,1427,1,0,0,0,49,0.001448436,0.000869061,5,0
7282,2768,2663,1,0,0,0,42,0.001448436,0.000869061,4,0
7283,2768,3516,1,0,0,0,98,0.001448436,0.002317497,4,0
7284,2768,3696,1,0,0,0,7,0.001448436,0.001448436,3,0
7285,2769,1951,1,0,0,0,8,0.001448436,0.000289687,3,0
7286,2769,2194,1,0,0,0,28,0.001158749,0.001158749,4,0
7287,2769,2731,1,0,0,0,20,0.001158749,0.003186559,5,0
7288,2769,3119,1,0,0,0,24,0.001158749,0.001158749,4,0
7289,2769,3219,1,0,0,0,8,0.001158749,0.001738123,4,0
7290,2769,3483,1,0,0,0,24,0.001158749,0.000289687,4,0
7291,2769,3898,1,0,0,0,4,0.001158749,0.000579374,5,0
7292,277,1264,1,0,0,0,51,0.001738123,0.005214368,3,0
7293,277,1617,1,0,0,0,18,0.001738123,0.000289687,5,0
7294,277,1701,1,0,0,0,18,0.001738123,0.001738123,5,0
7295,277,2901,1,0,0,0,3,0.001738123,0.000579374,4,0
7296,277,3099,1,0,0,0,15,0.001738123,0.000289687,999,0
7297,277,3481,1,0,0,0,33,0.001738123,0.003476246,3,0
7298,277,3492,1,0,0,0,6,0.001738123,0.000869061,4,0
7299,2770,1347,1,0,0,0,33,0.001448436,0.001448436,999,0
7300,2770,1849,1,0,0,0,60,0.001448436,0.000869061,3,0
7301,2770,2307,1,0,0,0,66,0.001448436,0.000579374,4,0
7302,2770,2993,1,0,0,0,3,0.001448436,0.000289687,5,0
7303,2770,3294,1,0,0,0,18,0.001448436,0.002896871,5,0
7304,2772,1402,1,0,0,0,126,0.001448436,0.001448436,4,0
7305,2772,1744,1,0,0,0,196,0.00202781,0.001738123,4,0
7306,2772,2392,1,0,0,0,112,0.00202781,0.001448436,4,0
7307,2772,3018,1,0,0,0,224,0.00202781,0.002317497,4,0
7308,2772,3249,1,0,0,0,182,0.00202781,0.000869061,6,0
7309,2773,2247,1,0,0,0,164,0.00202781,0.002896871,3,0
7310,2773,2618,1,0,0,0,164,0.00202781,0.000579374,4,0
7311,2773,2737,1,0,0,0,246,0.00202781,0.000289687,3,0
7312,2773,2798,1,0,0,0,246,0.00202781,0.000579374,4,0
7313,2773,3635,1,0,0,0,1558,0.00202781,0.001448436,3,0
7314,2773,3731,1,0,0,0,164,0.00202781,0.00405562,4,0
7315,2773,587,1,0,0,0,82,0.000869061,0.000289687,4,0
7316,2774,2533,1,0,0,0,882,0.000869061,0.002896871,5,0
7317,2774,3123,1,0,0,0,126,0.000869061,0.000579374,5,0
7318,2775,1146,1,0,0,0,152,0.000869061,0.000579374,4,0
7319,2775,1459,1,0,0,0,114,0.000869061,0.001738123,4,0
7320,2775,1552,1,0,0,0,228,0.001448436,0.001738123,4,0
7321,2775,2681,1,0,0,0,1292,0.001448436,0.002317497,4,0
7322,2776,2302,1,0,0,0,62,0.001448436,0.000869061,5,0
7323,2776,3223,1,0,0,0,6,0.001448436,0.001738123,5,0
7324,2776,3618,1,0,0,0,6,0.001448436,0.004634994,4,0
7325,2777,1077,1,0,0,0,8,0.011587486,0.006662804,5,0
7326,2777,1998,1,0,0,0,9,0.011587486,0.002317497,999,0
7327,2777,2164,1,0,0,0,3,0.011587486,0.000579374,3,0
7328,2777,277,1,0,0,0,3,0.011587486,0.001448436,3,0
7329,2777,3137,1,0,0,0,4,0.001158749,0.007242178,3,0
7330,2777,3238,1,0,0,0,2,0.001158749,0.000869061,4,0
7331,2777,3271,1,0,0,0,10,0.001158749,0.001738123,4,0
7332,2777,3657,1,0,0,0,9,0.001158749,0.003765933,4,0
7333,2777,3926,1,0,0,0,40,0.001158749,0.00202781,3,0
7334,2777,736,1,0,0,0,1,0.001158749,0.001158749,4,0
7335,2778,2101,1,0,0,0,33,0.001158749,0.002317497,4,0
7336,2778,2783,1,0,0,0,39,0.001158749,0.002896871,4,0
7337,2779,1000,1,0,0,0,54,0.001158749,0.002317497,6,0
7338,2779,1446,1,0,0,0,54,0.001158749,0.000289687,3,0
7339,2779,1760,1,0,0,0,27,0.001158749,0.000869061,3,0
7340,2779,1784,1,0,0,0,324,0.001158749,0.006373117,4,0
